OrderID,OrderDate,CustomerID,CustomerName,Region,Segment,Category,Product,Quantity,UnitPrice,UnitCost,Channel,SalesRepID,SalesRep,Revenue,COGS,GrossProfit,Discount
ORD-10173,2024-05-09,C0036,Customer 36,East,Corporate,Office Supplies,Ballpoint Pens Pack,10,17.1,6,Retail,SR03,Rohit Mehta,171.0,60,111.0,0.05
ORD-10174,2024-02-17,C0158,Customer 158,North,SMB,Clothing,Formal Trousers,3,90,42,Wholesale,SR01,Arjun Sharma,270,126,144,0
ORD-10175,2022-08-09,C0187,Customer 187,Central,Consumer,Furniture,Meeting Table,4,900,500,Retail,SR05,Vikram Nair,3600,2000,1600,0
ORD-10176,2022-11-05,C0062,Customer 62,North,Consumer,Electronics,Laptop Pro 15,20,1140.0,720,Online,SR06,Neha Gupta,22800.0,14400,8400.0,0.05
ORD-10177,2022-04-24,C0138,Customer 138,Central,Consumer,Clothing,Tie Collection,17,36.0,15,Retail,SR05,Vikram Nair,612.0,255,357.0,0.1
ORD-10178,2024-01-06,C0110,Customer 110,North,SMB,Furniture,Bookshelf L,20,200,95,Retail,SR01,Arjun Sharma,4000,1900,2100,0
ORD-10179,2023-08-08,C0171,Customer 171,East,Consumer,Clothing,Formal Shirt,17,65,28,Online,SR03,Rohit Mehta,1105,476,629,0
ORD-10180,2023-06-23,C0130,Customer 130,South,Consumer,Software,ERP Module,13,2280.0,300,Online,SR02,Priya Patel,29640.0,3900,25740.0,0.05
ORD-10181,2023-10-13,C0065,Customer 65,West,SMB,Clothing,Leather Belt,12,45,18,Wholesale,SR04,Sneha Joshi,540,216,324,0
ORD-10182,2022-09-04,C0189,Customer 189,North,Consumer,Electronics,Tablet 10,5,400,220,Wholesale,SR06,Neha Gupta,2000,1100,900,0
ORD-10183,2023-07-14,C0200,Customer 200,North,Consumer,Office Supplies,Ballpoint Pens Pack,16,15.3,6,Retail,SR06,Neha Gupta,244.8,96,148.8,0.15
ORD-10184,2024-04-10,C0184,Customer 184,South,Corporate,Furniture,Executive Desk,2,600,310,Retail,SR07,Amit Desai,1200,620,580,0
ORD-10185,2022-02-14,C0081,Customer 81,Central,SMB,Furniture,Executive Desk,17,570.0,310,Direct,SR05,Vikram Nair,9690.0,5270,4420.0,0.05
ORD-10186,2022-09-17,C0074,Customer 74,East,Corporate,Electronics,UltraBook 13,2,807.5,570,Wholesale,SR08,Kavya Reddy,1615.0,1140,475.0,0.15
ORD-10187,2022-10-07,C0112,Customer 112,North,Consumer,Electronics,Wireless Headphones,15,171.0,90,Wholesale,SR06,Neha Gupta,2565.0,1350,1215.0,0.05
ORD-10188,2022-07-11,C0095,Customer 95,West,SMB,Clothing,Formal Trousers,3,76.5,42,Direct,SR04,Sneha Joshi,229.5,126,103.5,0.15
ORD-10189,2022-03-22,C0047,Customer 47,East,Corporate,Clothing,Tie Collection,11,40,15,Online,SR08,Kavya Reddy,440,165,275,0
ORD-10190,2022-12-02,C0115,Customer 115,East,SMB,Office Supplies,Stapler Pro,6,21.25,10,Direct,SR08,Kavya Reddy,127.5,60,67.5,0.15
ORD-10191,2022-12-26,C0187,Customer 187,Central,Consumer,Clothing,Business Suit,20,304.0,170,Wholesale,SR05,Vikram Nair,6080.0,3400,2680.0,0.05
ORD-10192,2023-10-17,C0172,Customer 172,East,Corporate,Electronics,Laptop Pro 15,12,1080.0,720,Retail,SR08,Kavya Reddy,12960.0,8640,4320.0,0.1
ORD-10193,2022-02-01,C0174,Customer 174,East,Corporate,Furniture,Meeting Table,2,900,500,Online,SR08,Kavya Reddy,1800,1000,800,0
ORD-10194,2022-08-30,C0099,Customer 99,Central,SMB,Office Supplies,Stapler Pro,20,25,10,Direct,SR05,Vikram Nair,500,200,300,0
ORD-10195,2023-01-15,C0196,Customer 196,East,SMB,Office Supplies,Sticky Notes Bulk,19,15,5,Wholesale,SR03,Rohit Mehta,285,95,190,0
ORD-10196,2023-02-12,C0064,Customer 64,South,SMB,Office Supplies,Stapler Pro,1,21.25,10,Retail,SR02,Priya Patel,21.25,10,11.25,0.15
ORD-10197,2023-05-27,C0144,Customer 144,West,Consumer,Software,Security Suite,9,900,100,Direct,SR04,Sneha Joshi,8100,900,7200,0
ORD-10198,2022-08-08,C0178,Customer 178,North,Consumer,Software,Project Manager,7,600,80,Retail,SR06,Neha Gupta,4200,560,3640,0
ORD-10199,2024-05-23,C0045,Customer 45,East,Consumer,Electronics,Smartwatch X,3,212.5,130,Wholesale,SR08,Kavya Reddy,637.5,390,247.5,0.15
ORD-10200,2023-11-15,C0141,Customer 141,West,Corporate,Office Supplies,Printer Paper A4,10,35,12,Retail,SR04,Sneha Joshi,350,120,230,0
ORD-10201,2024-03-23,C0058,Customer 58,Central,Corporate,Office Supplies,File Cabinet,7,120,60,Retail,SR05,Vikram Nair,840,420,420,0
ORD-10202,2024-03-20,C0093,Customer 93,Central,Consumer,Clothing,Business Suit,15,288.0,170,Retail,SR05,Vikram Nair,4320.0,2550,1770.0,0.1
ORD-10203,2023-09-19,C0080,Customer 80,East,SMB,Electronics,Laptop Pro 15,16,1080.0,720,Direct,SR08,Kavya Reddy,17280.0,11520,5760.0,0.1
ORD-10204,2024-02-27,C0019,Customer 19,North,Consumer,Clothing,Tie Collection,11,34.0,15,Online,SR01,Arjun Sharma,374.0,165,209.0,0.15
ORD-10205,2023-04-06,C0089,Customer 89,South,Consumer,Clothing,Tie Collection,18,34.0,15,Retail,SR02,Priya Patel,612.0,270,342.0,0.15
ORD-10206,2024-02-26,C0129,Customer 129,East,Consumer,Furniture,Standing Desk,4,675.0,400,Retail,SR03,Rohit Mehta,2700.0,1600,1100.0,0.1
ORD-10207,2022-11-08,C0083,Customer 83,East,Consumer,Furniture,Ergonomic Chair,12,405.0,240,Wholesale,SR03,Rohit Mehta,4860.0,2880,1980.0,0.1
ORD-10208,2024-05-16,C0051,Customer 51,West,Corporate,Electronics,Wireless Headphones,5,153.0,90,Wholesale,SR04,Sneha Joshi,765.0,450,315.0,0.15
ORD-10209,2023-09-22,C0129,Customer 129,East,Consumer,Software,CRM Suite Annual,19,1620.0,200,Retail,SR03,Rohit Mehta,30780.0,3800,26980.0,0.1
ORD-10210,2022-06-25,C0087,Customer 87,North,Consumer,Software,ERP Module,1,2400,300,Online,SR01,Arjun Sharma,2400,300,2100,0
ORD-10211,2023-10-19,C0167,Customer 167,West,SMB,Software,Project Manager,19,570.0,80,Online,SR04,Sneha Joshi,10830.0,1520,9310.0,0.05
ORD-10212,2023-05-25,C0165,Customer 165,Central,Consumer,Software,Project Manager,16,600,80,Direct,SR05,Vikram Nair,9600,1280,8320,0
ORD-10213,2022-11-01,C0177,Customer 177,Central,SMB,Clothing,Business Suit,6,304.0,170,Direct,SR05,Vikram Nair,1824.0,1020,804.0,0.05
ORD-10214,2023-05-11,C0088,Customer 88,East,Corporate,Clothing,Formal Shirt,11,55.25,28,Wholesale,SR03,Rohit Mehta,607.75,308,299.75,0.15
ORD-10215,2024-01-22,C0034,Customer 34,East,Corporate,Office Supplies,Sticky Notes Bulk,17,13.5,5,Online,SR08,Kavya Reddy,229.5,85,144.5,0.1
ORD-10216,2022-11-23,C0032,Customer 32,North,Consumer,Furniture,Standing Desk,15,750,400,Retail,SR06,Neha Gupta,11250,6000,5250,0
ORD-10217,2022-04-10,C0099,Customer 99,Central,SMB,Electronics,Wireless Headphones,8,180,90,Wholesale,SR05,Vikram Nair,1440,720,720,0
ORD-10218,2023-08-15,C0196,Customer 196,East,SMB,Office Supplies,Ballpoint Pens Pack,16,16.2,6,Direct,SR03,Rohit Mehta,259.2,96,163.2,0.1
ORD-10219,2023-05-26,C0006,Customer 6,Central,Corporate,Office Supplies,Sticky Notes Bulk,13,13.5,5,Direct,SR05,Vikram Nair,175.5,65,110.5,0.1
ORD-10220,2022-09-04,C0091,Customer 91,North,Consumer,Furniture,Meeting Table,2,900,500,Direct,SR01,Arjun Sharma,1800,1000,800,0
ORD-10221,2023-09-04,C0138,Customer 138,Central,Consumer,Clothing,Leather Belt,4,42.75,18,Retail,SR05,Vikram Nair,171.0,72,99.0,0.05
ORD-10222,2024-06-22,C0196,Customer 196,East,SMB,Office Supplies,Stapler Pro,12,25,10,Direct,SR08,Kavya Reddy,300,120,180,0
ORD-10223,2022-02-22,C0050,Customer 50,East,Consumer,Software,ERP Module,18,2400,300,Online,SR08,Kavya Reddy,43200,5400,37800,0
ORD-10224,2023-01-31,C0196,Customer 196,East,SMB,Software,Security Suite,20,765.0,100,Online,SR08,Kavya Reddy,15300.0,2000,13300.0,0.15
ORD-10225,2022-05-12,C0096,Customer 96,South,Corporate,Electronics,Smartwatch X,18,250,130,Retail,SR07,Amit Desai,4500,2340,2160,0
ORD-10226,2022-07-23,C0103,Customer 103,Central,Corporate,Software,ERP Module,2,2400,300,Retail,SR05,Vikram Nair,4800,600,4200,0
ORD-10227,2024-01-01,C0133,Customer 133,West,Consumer,Office Supplies,Sticky Notes Bulk,5,13.5,5,Retail,SR04,Sneha Joshi,67.5,25,42.5,0.1
ORD-10228,2022-12-02,C0042,Customer 42,West,Corporate,Software,Project Manager,20,510.0,80,Wholesale,SR04,Sneha Joshi,10200.0,1600,8600.0,0.15
ORD-10229,2023-08-31,C0131,Customer 131,South,SMB,Office Supplies,File Cabinet,19,120,60,Direct,SR07,Amit Desai,2280,1140,1140,0
ORD-10230,2024-04-15,C0085,Customer 85,North,SMB,Electronics,Wireless Headphones,14,162.0,90,Wholesale,SR01,Arjun Sharma,2268.0,1260,1008.0,0.1
ORD-10231,2024-03-26,C0122,Customer 122,North,SMB,Electronics,Tablet 10,19,360.0,220,Retail,SR06,Neha Gupta,6840.0,4180,2660.0,0.1
ORD-10232,2024-01-09,C0123,Customer 123,West,Corporate,Electronics,Tablet 10,17,340.0,220,Direct,SR04,Sneha Joshi,5780.0,3740,2040.0,0.15
ORD-10233,2022-06-01,C0147,Customer 147,West,SMB,Furniture,Executive Desk,7,600,310,Direct,SR04,Sneha Joshi,4200,2170,2030,0
ORD-10234,2022-11-18,C0106,Customer 106,East,Consumer,Clothing,Formal Shirt,14,58.5,28,Direct,SR03,Rohit Mehta,819.0,392,427.0,0.1
ORD-10235,2024-06-12,C0133,Customer 133,West,Consumer,Electronics,UltraBook 13,18,950,570,Direct,SR04,Sneha Joshi,17100,10260,6840,0
ORD-10236,2023-06-23,C0045,Customer 45,East,Consumer,Clothing,Leather Belt,18,45,18,Wholesale,SR08,Kavya Reddy,810,324,486,0
ORD-10237,2023-11-24,C0124,Customer 124,West,Corporate,Office Supplies,File Cabinet,8,120,60,Wholesale,SR04,Sneha Joshi,960,480,480,0
ORD-10238,2022-08-19,C0181,Customer 181,South,Corporate,Office Supplies,Stapler Pro,16,25,10,Direct,SR02,Priya Patel,400,160,240,0
ORD-10239,2022-12-24,C0074,Customer 74,East,Corporate,Software,Project Manager,19,510.0,80,Direct,SR03,Rohit Mehta,9690.0,1520,8170.0,0.15
ORD-10240,2023-02-09,C0075,Customer 75,South,Corporate,Office Supplies,Ballpoint Pens Pack,10,15.3,6,Online,SR02,Priya Patel,153.0,60,93.0,0.15
ORD-10241,2022-12-21,C0192,Customer 192,Central,Consumer,Clothing,Leather Belt,7,45,18,Wholesale,SR05,Vikram Nair,315,126,189,0
ORD-10242,2023-07-30,C0028,Customer 28,Central,Corporate,Office Supplies,Ballpoint Pens Pack,8,18,6,Retail,SR05,Vikram Nair,144,48,96,0
ORD-10243,2023-10-16,C0026,Customer 26,North,SMB,Furniture,Executive Desk,11,510.0,310,Direct,SR06,Neha Gupta,5610.0,3410,2200.0,0.15
ORD-10244,2022-04-13,C0141,Customer 141,West,Corporate,Furniture,Executive Desk,14,510.0,310,Direct,SR04,Sneha Joshi,7140.0,4340,2800.0,0.15
ORD-10245,2023-05-04,C0083,Customer 83,East,Consumer,Furniture,Bookshelf L,2,200,95,Retail,SR08,Kavya Reddy,400,190,210,0
ORD-10246,2023-07-02,C0107,Customer 107,Central,SMB,Electronics,UltraBook 13,2,902.5,570,Direct,SR05,Vikram Nair,1805.0,1140,665.0,0.05
ORD-10247,2022-07-10,C0003,Customer 3,South,Consumer,Office Supplies,Printer Paper A4,19,31.5,12,Online,SR07,Amit Desai,598.5,228,370.5,0.1
ORD-10248,2022-12-10,C0165,Customer 165,Central,Consumer,Office Supplies,Sticky Notes Bulk,5,13.5,5,Direct,SR05,Vikram Nair,67.5,25,42.5,0.1
ORD-10249,2022-10-07,C0085,Customer 85,North,SMB,Furniture,Executive Desk,15,510.0,310,Wholesale,SR01,Arjun Sharma,7650.0,4650,3000.0,0.15
ORD-10250,2024-01-06,C0189,Customer 189,North,Consumer,Furniture,Executive Desk,10,540.0,310,Retail,SR06,Neha Gupta,5400.0,3100,2300.0,0.1
ORD-10251,2022-06-29,C0110,Customer 110,North,SMB,Software,Security Suite,3,855.0,100,Online,SR06,Neha Gupta,2565.0,300,2265.0,0.05
ORD-10252,2022-07-09,C0083,Customer 83,East,Consumer,Furniture,Standing Desk,1,750,400,Direct,SR03,Rohit Mehta,750,400,350,0
ORD-10253,2022-08-30,C0085,Customer 85,North,SMB,Clothing,Leather Belt,19,38.25,18,Online,SR06,Neha Gupta,726.75,342,384.75,0.15
ORD-10254,2022-09-25,C0016,Customer 16,West,Corporate,Office Supplies,Ballpoint Pens Pack,15,18,6,Retail,SR04,Sneha Joshi,270,90,180,0
ORD-10255,2023-02-20,C0177,Customer 177,Central,SMB,Software,Project Manager,10,600,80,Retail,SR05,Vikram Nair,6000,800,5200,0
ORD-10256,2022-08-13,C0040,Customer 40,South,SMB,Furniture,Standing Desk,20,750,400,Direct,SR07,Amit Desai,15000,8000,7000,0
ORD-10257,2023-12-20,C0194,Customer 194,Central,Consumer,Software,Security Suite,8,765.0,100,Online,SR05,Vikram Nair,6120.0,800,5320.0,0.15
ORD-10258,2023-06-23,C0181,Customer 181,South,Corporate,Clothing,Tie Collection,3,36.0,15,Online,SR07,Amit Desai,108.0,45,63.0,0.1
ORD-10259,2022-03-05,C0052,Customer 52,West,Consumer,Software,ERP Module,6,2400,300,Direct,SR04,Sneha Joshi,14400,1800,12600,0
ORD-10260,2022-04-30,C0126,Customer 126,North,SMB,Furniture,Meeting Table,17,855.0,500,Online,SR01,Arjun Sharma,14535.0,8500,6035.0,0.05
ORD-10261,2023-04-10,C0107,Customer 107,Central,SMB,Furniture,Meeting Table,19,900,500,Direct,SR05,Vikram Nair,17100,9500,7600,0
ORD-10262,2023-11-20,C0102,Customer 102,East,Corporate,Office Supplies,Printer Paper A4,1,29.75,12,Retail,SR08,Kavya Reddy,29.75,12,17.75,0.15
ORD-10263,2023-08-16,C0109,Customer 109,South,Consumer,Electronics,Laptop Pro 15,3,1080.0,720,Online,SR07,Amit Desai,3240.0,2160,1080.0,0.1
ORD-10264,2022-03-12,C0074,Customer 74,East,Corporate,Clothing,Business Suit,6,320,170,Direct,SR08,Kavya Reddy,1920,1020,900,0
ORD-10265,2023-01-19,C0097,Customer 97,Central,SMB,Clothing,Formal Trousers,3,76.5,42,Retail,SR05,Vikram Nair,229.5,126,103.5,0.15
ORD-10266,2023-11-01,C0046,Customer 46,South,Consumer,Office Supplies,Printer Paper A4,17,35,12,Retail,SR07,Amit Desai,595,204,391,0
ORD-10267,2024-05-04,C0077,Customer 77,East,SMB,Electronics,Laptop Pro 15,18,1140.0,720,Direct,SR08,Kavya Reddy,20520.0,12960,7560.0,0.05
ORD-10268,2024-04-23,C0118,Customer 118,Central,SMB,Furniture,Ergonomic Chair,5,450,240,Retail,SR05,Vikram Nair,2250,1200,1050,0
ORD-10269,2024-06-15,C0170,Customer 170,East,Consumer,Electronics,Laptop Pro 15,20,1200,720,Retail,SR08,Kavya Reddy,24000,14400,9600,0
ORD-10270,2022-07-31,C0153,Customer 153,Central,Consumer,Electronics,Laptop Pro 15,15,1080.0,720,Online,SR05,Vikram Nair,16200.0,10800,5400.0,0.1
ORD-10271,2022-09-08,C0113,Customer 113,East,Consumer,Electronics,Smartwatch X,18,250,130,Online,SR03,Rohit Mehta,4500,2340,2160,0
ORD-10272,2022-05-24,C0060,Customer 60,South,SMB,Software,Project Manager,19,540.0,80,Wholesale,SR07,Amit Desai,10260.0,1520,8740.0,0.1
ORD-10273,2022-08-31,C0170,Customer 170,East,Consumer,Office Supplies,Ballpoint Pens Pack,14,18,6,Wholesale,SR03,Rohit Mehta,252,84,168,0
ORD-10274,2022-03-04,C0189,Customer 189,North,Consumer,Software,ERP Module,14,2160.0,300,Direct,SR01,Arjun Sharma,30240.0,4200,26040.0,0.1
ORD-10275,2022-02-18,C0135,Customer 135,South,Consumer,Office Supplies,Sticky Notes Bulk,14,14.25,5,Retail,SR07,Amit Desai,199.5,70,129.5,0.05
ORD-10276,2022-11-04,C0194,Customer 194,Central,Consumer,Clothing,Formal Shirt,8,65,28,Wholesale,SR05,Vikram Nair,520,224,296,0
ORD-10277,2024-05-28,C0015,Customer 15,North,Consumer,Furniture,Standing Desk,14,675.0,400,Retail,SR06,Neha Gupta,9450.0,5600,3850.0,0.1
ORD-10278,2023-02-02,C0053,Customer 53,East,Consumer,Furniture,Bookshelf L,3,190.0,95,Wholesale,SR08,Kavya Reddy,570.0,285,285.0,0.05
ORD-10279,2022-04-05,C0014,Customer 14,Central,Corporate,Software,Analytics Tool,13,1020.0,150,Online,SR05,Vikram Nair,13260.0,1950,11310.0,0.15
ORD-10280,2024-06-13,C0195,Customer 195,East,Consumer,Electronics,UltraBook 13,16,950,570,Wholesale,SR03,Rohit Mehta,15200,9120,6080,0
ORD-10281,2022-11-07,C0049,Customer 49,South,SMB,Electronics,UltraBook 13,16,950,570,Retail,SR02,Priya Patel,15200,9120,6080,0
ORD-10282,2023-02-11,C0083,Customer 83,East,Consumer,Furniture,Meeting Table,13,855.0,500,Wholesale,SR08,Kavya Reddy,11115.0,6500,4615.0,0.05
ORD-10283,2022-11-12,C0132,Customer 132,West,Consumer,Office Supplies,Stapler Pro,15,25,10,Direct,SR04,Sneha Joshi,375,150,225,0
ORD-10284,2024-02-19,C0095,Customer 95,West,SMB,Office Supplies,Ballpoint Pens Pack,14,18,6,Retail,SR04,Sneha Joshi,252,84,168,0
ORD-10285,2024-01-30,C0067,Customer 67,West,SMB,Furniture,Executive Desk,10,600,310,Retail,SR04,Sneha Joshi,6000,3100,2900,0
ORD-10286,2022-12-04,C0146,Customer 146,West,Corporate,Furniture,Standing Desk,16,675.0,400,Wholesale,SR04,Sneha Joshi,10800.0,6400,4400.0,0.1
ORD-10287,2022-09-21,C0118,Customer 118,Central,SMB,Clothing,Formal Trousers,12,90,42,Retail,SR05,Vikram Nair,1080,504,576,0
ORD-10288,2024-01-08,C0048,Customer 48,East,Consumer,Software,Security Suite,17,900,100,Online,SR03,Rohit Mehta,15300,1700,13600,0
ORD-10289,2024-04-17,C0106,Customer 106,East,Consumer,Electronics,Laptop Pro 15,8,1200,720,Retail,SR03,Rohit Mehta,9600,5760,3840,0
ORD-10290,2022-01-10,C0117,Customer 117,Central,Consumer,Furniture,Meeting Table,2,810.0,500,Direct,SR05,Vikram Nair,1620.0,1000,620.0,0.1
ORD-10291,2023-11-07,C0002,Customer 2,East,Consumer,Clothing,Business Suit,1,320,170,Wholesale,SR08,Kavya Reddy,320,170,150,0
ORD-10292,2023-07-03,C0129,Customer 129,East,Consumer,Office Supplies,Printer Paper A4,6,35,12,Online,SR08,Kavya Reddy,210,72,138,0
ORD-10293,2023-06-21,C0050,Customer 50,East,Consumer,Furniture,Ergonomic Chair,12,450,240,Direct,SR08,Kavya Reddy,5400,2880,2520,0
ORD-10294,2022-03-22,C0118,Customer 118,Central,SMB,Office Supplies,Sticky Notes Bulk,8,15,5,Online,SR05,Vikram Nair,120,40,80,0
ORD-10295,2023-11-01,C0104,Customer 104,North,Consumer,Electronics,Laptop Pro 15,13,1080.0,720,Direct,SR06,Neha Gupta,14040.0,9360,4680.0,0.1
ORD-10296,2022-02-27,C0022,Customer 22,Central,Corporate,Electronics,UltraBook 13,14,807.5,570,Wholesale,SR05,Vikram Nair,11305.0,7980,3325.0,0.15
ORD-10297,2023-08-03,C0011,Customer 11,Central,Consumer,Electronics,Tablet 10,7,340.0,220,Direct,SR05,Vikram Nair,2380.0,1540,840.0,0.15
ORD-10298,2022-10-05,C0176,Customer 176,North,Corporate,Electronics,Laptop Pro 15,18,1080.0,720,Online,SR06,Neha Gupta,19440.0,12960,6480.0,0.1
ORD-10299,2022-07-03,C0054,Customer 54,South,SMB,Office Supplies,Printer Paper A4,13,35,12,Wholesale,SR02,Priya Patel,455,156,299,0
ORD-10300,2022-06-16,C0146,Customer 146,West,Corporate,Software,Analytics Tool,18,1200,150,Direct,SR04,Sneha Joshi,21600,2700,18900,0
ORD-10301,2024-02-13,C0129,Customer 129,East,Consumer,Furniture,Executive Desk,2,600,310,Direct,SR08,Kavya Reddy,1200,620,580,0
ORD-10302,2022-08-26,C0155,Customer 155,North,SMB,Electronics,Wireless Headphones,11,180,90,Wholesale,SR06,Neha Gupta,1980,990,990,0
ORD-10303,2024-03-13,C0059,Customer 59,East,Consumer,Clothing,Formal Trousers,18,85.5,42,Direct,SR08,Kavya Reddy,1539.0,756,783.0,0.05
ORD-10304,2022-07-10,C0022,Customer 22,Central,Corporate,Software,Security Suite,8,765.0,100,Online,SR05,Vikram Nair,6120.0,800,5320.0,0.15
ORD-10305,2022-03-26,C0098,Customer 98,West,Consumer,Office Supplies,Ballpoint Pens Pack,13,18,6,Wholesale,SR04,Sneha Joshi,234,78,156,0
ORD-10306,2022-04-20,C0079,Customer 79,North,SMB,Electronics,Laptop Pro 15,12,1200,720,Online,SR06,Neha Gupta,14400,8640,5760,0
ORD-10307,2022-05-16,C0111,Customer 111,North,Consumer,Electronics,UltraBook 13,18,855.0,570,Direct,SR06,Neha Gupta,15390.0,10260,5130.0,0.1
ORD-10308,2022-04-16,C0091,Customer 91,North,Consumer,Electronics,Laptop Pro 15,20,1080.0,720,Wholesale,SR01,Arjun Sharma,21600.0,14400,7200.0,0.1
ORD-10309,2024-06-03,C0075,Customer 75,South,Corporate,Clothing,Business Suit,13,320,170,Retail,SR07,Amit Desai,4160,2210,1950,0
ORD-10310,2023-08-09,C0176,Customer 176,North,Corporate,Software,Analytics Tool,6,1200,150,Wholesale,SR06,Neha Gupta,7200,900,6300,0
ORD-10311,2022-11-05,C0038,Customer 38,East,SMB,Office Supplies,Sticky Notes Bulk,6,14.25,5,Wholesale,SR03,Rohit Mehta,85.5,30,55.5,0.05
ORD-10312,2023-03-08,C0020,Customer 20,West,Consumer,Office Supplies,Sticky Notes Bulk,9,15,5,Direct,SR04,Sneha Joshi,135,45,90,0
ORD-10313,2023-09-01,C0118,Customer 118,Central,SMB,Software,Analytics Tool,5,1200,150,Online,SR05,Vikram Nair,6000,750,5250,0
ORD-10314,2023-02-10,C0098,Customer 98,West,Consumer,Office Supplies,File Cabinet,15,120,60,Direct,SR04,Sneha Joshi,1800,900,900,0
ORD-10315,2024-04-15,C0077,Customer 77,East,SMB,Software,Analytics Tool,20,1020.0,150,Retail,SR08,Kavya Reddy,20400.0,3000,17400.0,0.15
ORD-10316,2023-05-06,C0102,Customer 102,East,Corporate,Office Supplies,Ballpoint Pens Pack,10,15.3,6,Direct,SR08,Kavya Reddy,153.0,60,93.0,0.15
ORD-10317,2023-08-13,C0097,Customer 97,Central,SMB,Furniture,Bookshelf L,13,200,95,Online,SR05,Vikram Nair,2600,1235,1365,0
ORD-10318,2023-08-01,C0140,Customer 140,South,Corporate,Furniture,Meeting Table,18,900,500,Direct,SR02,Priya Patel,16200,9000,7200,0
ORD-10319,2023-12-27,C0075,Customer 75,South,Corporate,Furniture,Standing Desk,14,637.5,400,Direct,SR02,Priya Patel,8925.0,5600,3325.0,0.15
ORD-10320,2022-05-23,C0065,Customer 65,West,SMB,Office Supplies,Ballpoint Pens Pack,14,17.1,6,Online,SR04,Sneha Joshi,239.4,84,155.4,0.05
ORD-10321,2023-04-05,C0150,Customer 150,South,Corporate,Software,Security Suite,18,810.0,100,Direct,SR07,Amit Desai,14580.0,1800,12780.0,0.1
ORD-10322,2023-07-11,C0180,Customer 180,Central,Corporate,Electronics,Wireless Headphones,4,180,90,Wholesale,SR05,Vikram Nair,720,360,360,0
ORD-10323,2022-06-20,C0145,Customer 145,West,Corporate,Software,CRM Suite Annual,11,1710.0,200,Online,SR04,Sneha Joshi,18810.0,2200,16610.0,0.05
ORD-10324,2022-01-11,C0057,Customer 57,Central,Corporate,Electronics,Wireless Headphones,15,180,90,Direct,SR05,Vikram Nair,2700,1350,1350,0
ORD-10325,2023-04-20,C0039,Customer 39,North,SMB,Software,ERP Module,1,2280.0,300,Online,SR06,Neha Gupta,2280.0,300,1980.0,0.05
ORD-10326,2022-10-30,C0030,Customer 30,North,Consumer,Clothing,Business Suit,12,320,170,Wholesale,SR01,Arjun Sharma,3840,2040,1800,0
ORD-10327,2023-04-12,C0124,Customer 124,West,Corporate,Furniture,Meeting Table,16,900,500,Direct,SR04,Sneha Joshi,14400,8000,6400,0
ORD-10328,2024-01-10,C0018,Customer 18,South,Corporate,Clothing,Leather Belt,2,38.25,18,Online,SR07,Amit Desai,76.5,36,40.5,0.15
ORD-10329,2022-01-24,C0174,Customer 174,East,Corporate,Office Supplies,Printer Paper A4,8,31.5,12,Retail,SR03,Rohit Mehta,252.0,96,156.0,0.1
ORD-10330,2023-07-20,C0144,Customer 144,West,Consumer,Furniture,Bookshelf L,15,200,95,Direct,SR04,Sneha Joshi,3000,1425,1575,0
ORD-10331,2023-10-07,C0164,Customer 164,South,SMB,Furniture,Ergonomic Chair,13,450,240,Retail,SR07,Amit Desai,5850,3120,2730,0
ORD-10332,2023-04-06,C0100,Customer 100,South,SMB,Software,Security Suite,7,900,100,Wholesale,SR02,Priya Patel,6300,700,5600,0
ORD-10333,2024-02-10,C0027,Customer 27,East,SMB,Electronics,Tablet 10,12,400,220,Retail,SR03,Rohit Mehta,4800,2640,2160,0
ORD-10334,2023-04-14,C0172,Customer 172,East,Corporate,Electronics,Wireless Headphones,17,153.0,90,Wholesale,SR08,Kavya Reddy,2601.0,1530,1071.0,0.15
ORD-10335,2023-09-04,C0101,Customer 101,East,Corporate,Clothing,Tie Collection,12,40,15,Direct,SR03,Rohit Mehta,480,180,300,0
ORD-10336,2023-09-25,C0158,Customer 158,North,SMB,Furniture,Bookshelf L,5,200,95,Online,SR01,Arjun Sharma,1000,475,525,0
